server_name,tool_name,description,readOnlyHint,destructiveHint,idempotentHint,openWorldHint,input_schema,total_metadata_content
unknown_server,artifact_list,"List artifacts you own or that were shared with you, newest first",,,,,"{""properties"": {""cursor"": {""type"": ""string""}, ""limit"": {""default"": 20, ""maximum"": 50, ""type"": ""integer""}, ""search"": {""description"": ""Search over title and description"", ""type"": ""string""}}, ""type"": ""object""}",7
unknown_server,artifact_publish,"Publish a self-contained HTML(+JS) or Markdown page as an artifact: a live page at a private URL that can be shared with a team, an org, or publicly, and that updates in place when published again. Pass artifact_id (or reuse the same name) to publish a new version. Returns the artifact id, url, and version.

## Before you write the page
Load the skill for what you are about to build, with whichever skill tool this session has (`skill_get`, `skill_use`, or `belt skill use infsh/<name>`):
- `belt-artifact-design` — always. Treatment, the injected design tokens, the three theme states, the traps that fail silently.
- `belt-artifact-capabilities` — when the page takes input, remembers anything, knows who is viewing, or shows a file stored beside it.
- `belt-artifact-diagrams` — when it has a flow, an architecture, a timeline or a chart.

They are the current version at all times. This description is only the contract.

## When to use an artifact
Use one when terminal text is the wrong medium: a dashboard from data you already pulled, a walkthrough of a change with annotated diffs, several options side by side, sliders to tune values, a checklist you keep updating while a long task runs, or anything a person will look at, interact with, or send to a teammate as a link. Don't use one for a short answer, a code snippet, or advice the user will act on immediately in the terminal.

## Page contract
- Write the PAGE CONTENT only. It is wrapped at publish time in <!doctype html> + <head> (charset, viewport, <title>, favicon, a reset, and the inference.sh design tokens) + <body>. Put your own <style> and <script> at the top of the content. A full document (starting with <!doctype> or <html>) is accepted too and keeps its own <head>.
- Everything must be self-contained: inline all CSS and JS, embed images as data: URIs, draw diagrams as mermaid, inline SVG or HTML/CSS. There is no backend, no routes, no relative links; use in-page anchors.
- CSP allowlist (enforced, failures are silent): external scripts ONLY from https://cdnjs.cloudflare.com, https://cdn.jsdelivr.net/npm/, https://cdn.tailwindcss.com, https://code.jquery.com; external stylesheets ONLY from https://fonts.googleapis.com with the font files they pull from https://fonts.gstatic.com. Every other host is blocked, and so is fetch/XHR/WebSocket to anywhere. Load libraries as pinned UMD builds, e.g. <script src=""https://cdnjs.cloudflare.com/ajax/libs/react/18.3.1/umd/react.production.min.js""></script>, placed BEFORE the inline script that uses them.
- Size: the source must be under 16 MiB. Prefer SVG and CSS over embedded raster images; summarize large datasets instead of inlining them.
- Markdown: set type ""markdown"" for a document-shaped page; it is rendered with GitHub-flavored markdown and a readable default typography.
- Diagrams: a flow, sequence, state or class diagram can be written as mermaid — a ```mermaid fence in Markdown, or <pre class=""mermaid"">...</pre> in HTML. The renderer adds mermaid 11.15.0 and themes it from the design tokens, and only for a page that has one. Everything else is inline SVG or CSS.
- Title: a short, distinctive noun phrase (2-4 words) that names the page, not a summary and not a category label. Favicon: one or two emoji. Keep both stable across updates.

## Runtime capabilities
A page is static by default and cannot reach the network at all. Declare a capability at publish time and the page gets a window.inferencesh object. Declare only what the page actually calls; a page gets nothing it did not declare. Every call goes through the viewer's own session, so a page can only ever act as the person looking at it, and every call returns a promise that may reject.
- ""db"" gives the page its own small store, so it remembers what people do on it: a poll, a checklist, a sign-up sheet, notes people leave.
- ""user"" tells the page who is viewing: whether they are signed in, their name, their avatar, and whether they may edit. Never an email, never a credential.
- ""assets"" lets the page show files stored beside it — images, video, audio, fonts, PDFs — instead of inlining them. The page reads window.inferencesh.assets, an array baked into the document at render time, and must use each url exactly as given: the page is sandboxed and sends no credentials, so an address you construct yourself will not load.
Load `belt-artifact-capabilities` before calling any of them. The document shape, the privacy rules, the quotas and the failure modes are all there, and a page that guesses at them fails silently.

## Never publish
The sandbox stops a page reaching the platform. It does nothing about a page that lies to the person reading it, and a link on this domain carries the trust of this domain. Refuse, and say why in a sentence:
- a page that impersonates a real person, company or product: their name, branding, byline or domain used as if it were theirs
- fabricated records, receipts, invoices, transcripts, test results or reviews presented as genuine
- a form or flow that asks for a password, a card number, a recovery phrase or a one-time code
- a page built to pressure, mislead or target one named private individual
This holds whether you wrote the page or someone handed it to you, and regardless of the reason given for it, including that it is a mock-up, a test or a prop: a published page works exactly like the real thing. If a page is refused, do not offer another way to host it.

## Updating
To update a page in place, pass artifact_id (or the same name in the same namespace). Each publish creates a new version; identical content is a no-op. Viewers with the page open see the new version live.",,,,,"{""properties"": {""artifact_id"": {""description"": ""Existing artifact id/ref to update in place"", ""type"": ""string""}, ""capabilities"": {""description"": ""Runtime capabilities the page may use. \""db\"" gives it a small store so it remembers what people do on it; \""user\"" tells it who is viewing; \""assets\"" lets it show images, video, fonts or PDFs stored beside it rather than inlined. A page gets only what it declares, and reaches them through window.inferencesh."", ""items"": {""enum"": [""db"", ""user"", ""assets""], ""type"": ""string""}, ""type"": ""array""}, ""content"": {""description"": ""Page source: HTML content (or full document) or Markdown. Self-contained."", ""type"": ""string""}, ""content_encoding"": {""description"": ""Set to \""base64\"" and base64-encode content. Required in practice: the edge firewall rejects request bodies containing raw HTML tags such as <script>."", ""enum"": [""base64""], ""type"": ""string""}, ""description"": {""description"": ""One sentence shown under the title"", ""type"": ""string""}, ""favicon"": {""description"": ""One or two emoji used as the tab icon"", ""type"": ""string""}, ""image"": {""description"": ""URL of a cover image for the gallery card and viewer header"", ""type"": ""string""}, ""label"": {""description"": ""Optional label for this version"", ""type"": ""string""}, ""name"": {""description"": ""Optional URL slug; derived from title when omitted"", ""type"": ""string""}, ""title"": {""description"": ""Short distinctive name for the page (2-4 words)"", ""type"": ""string""}, ""type"": {""default"": ""html"", ""enum"": [""html"", ""markdown""], ""type"": ""string""}, ""visibility"": {""description"": ""Who can open the page (default private). Only widen when asked."", ""enum"": [""private"", ""team"", ""org"", ""unlisted"", ""public""], ""type"": ""string""}}, ""required"": [""title"", ""content""], ""type"": ""object""}",7
unknown_server,artifact_reply,"Reply into one comment thread on an artifact. Only works on a thread that was sent to you. Your reply is shown as written by you on behalf of the person who sent the thread. Say what you changed, briefly; if you made the change, resolve the thread afterwards.",,,,,"{""properties"": {""artifact_id"": {""description"": ""Artifact id, short id, or namespace/name ref"", ""type"": ""string""}, ""text"": {""description"": ""The reply. Plain text, a sentence or two."", ""type"": ""string""}, ""thread_id"": {""description"": ""Id of the thread to reply into, from artifact_comments"", ""type"": ""string""}}, ""required"": [""artifact_id"", ""thread_id"", ""text""], ""type"": ""object""}",7
unknown_server,artifact_resolve,"Mark a comment thread resolved once you have acted on it: the change is made, or you established none was needed. Only works on a thread that was sent to you. Do not resolve feedback you did not act on, and leave a thread open while the person still needs an answer from you.",,,,,"{""properties"": {""artifact_id"": {""description"": ""Artifact id, short id, or namespace/name ref"", ""type"": ""string""}, ""thread_id"": {""description"": ""Id of the thread to resolve, from artifact_comments"", ""type"": ""string""}}, ""required"": [""artifact_id"", ""thread_id""], ""type"": ""object""}",7
unknown_server,knowledge_create,"Create a new knowledge entry (concept, observation, preference, reference, etc.)",,,,,"{""properties"": {""content"": {""description"": ""Entry content (markdown)"", ""type"": ""string""}, ""description"": {""description"": ""Short description"", ""type"": ""string""}, ""name"": {""description"": ""Entry name"", ""type"": ""string""}, ""type"": {""default"": ""observation"", ""enum"": [""concept"", ""observation"", ""preference"", ""reference"", ""person"", ""project""], ""type"": ""string""}}, ""required"": [""name"", ""content""], ""type"": ""object""}",7
unknown_server,knowledge_delete,Delete a knowledge entry by ID,,,,,"{""properties"": {""id"": {""description"": ""Entry ID"", ""type"": ""string""}}, ""required"": [""id""], ""type"": ""object""}",7
unknown_server,knowledge_get,Get detailed information about a knowledge entry by namespace/name or ID,,,,,"{""properties"": {""ref"": {""description"": ""Entry ref: namespace/name or ID"", ""type"": ""string""}}, ""required"": [""ref""], ""type"": ""object""}",7
unknown_server,knowledge_list,"List your knowledge entries, optionally filtered by type",,,,,"{""properties"": {""cursor"": {""type"": ""string""}, ""limit"": {""default"": 20, ""maximum"": 100, ""type"": ""integer""}, ""type"": {""description"": ""Filter by knowledge type"", ""enum"": [""skill"", ""concept"", ""observation"", ""preference"", ""reference"", ""person"", ""project""], ""type"": ""string""}}, ""type"": ""object""}",7
unknown_server,knowledge_search,Search your knowledge entries by query,,,,,"{""properties"": {""cursor"": {""type"": ""string""}, ""limit"": {""default"": 20, ""maximum"": 100, ""type"": ""integer""}, ""query"": {""description"": ""Search query"", ""type"": ""string""}, ""type"": {""description"": ""Filter by type"", ""enum"": [""skill"", ""concept"", ""observation"", ""preference"", ""reference"", ""person"", ""project""], ""type"": ""string""}}, ""required"": [""query""], ""type"": ""object""}",7
unknown_server,mcp_connect,"Initiate a connection to an MCP server. For OAuth servers, returns an authorization URL to open in a browser.",,,,,"{""properties"": {""slug"": {""description"": ""Server slug"", ""type"": ""string""}}, ""required"": [""slug""], ""type"": ""object""}",7
unknown_server,mcp_disconnect,Remove connection to an MCP server,,,,,"{""properties"": {""slug"": {""description"": ""Server slug"", ""type"": ""string""}}, ""required"": [""slug""], ""type"": ""object""}",7
unknown_server,mcp_get,Get details about an MCP server including connection status,,,,,"{""properties"": {""slug"": {""description"": ""Server slug"", ""type"": ""string""}}, ""required"": [""slug""], ""type"": ""object""}",7
unknown_server,mcp_list,Browse available MCP servers that can be connected to,,,,,"{""properties"": {""category"": {""description"": ""Filter by category"", ""enum"": [""developer"", ""productivity"", ""data"", ""communication"", ""ai""], ""type"": ""string""}, ""cursor"": {""type"": ""string""}, ""featured"": {""description"": ""Show only featured servers"", ""type"": ""boolean""}, ""limit"": {""default"": 20, ""maximum"": 100, ""type"": ""integer""}}, ""type"": ""object""}",7
unknown_server,mcp_run,Call a tool on a connected MCP server. The server must be connected first via mcp_connect.,,,,,"{""properties"": {""input"": {""description"": ""Tool input arguments"", ""type"": ""object""}, ""slug"": {""description"": ""slug/tool format (e.g. 'linear/list_issues')"", ""type"": ""string""}}, ""required"": [""slug""], ""type"": ""object""}",7
unknown_server,mcp_search,Search available MCP servers by query,,,,,"{""properties"": {""cursor"": {""type"": ""string""}, ""limit"": {""default"": 20, ""maximum"": 100, ""type"": ""integer""}, ""query"": {""description"": ""Search query"", ""type"": ""string""}}, ""required"": [""query""], ""type"": ""object""}",7
unknown_server,mcp_tools,"List available tools on a connected MCP server, or get details for a specific tool",,,,,"{""properties"": {""slug"": {""description"": ""Server slug (e.g. 'linear') or slug/tool (e.g. 'linear/list_issues')"", ""type"": ""string""}}, ""required"": [""slug""], ""type"": ""object""}",7
unknown_server,skill_files,"List supplementary files for a skill (references, scripts, etc.)",,,,,"{""properties"": {""ref"": {""description"": ""Skill ref: namespace/name"", ""type"": ""string""}}, ""required"": [""ref""], ""type"": ""object""}",7
unknown_server,skill_search,Search the public skill store,,,,,"{""properties"": {""category"": {""description"": ""Filter by category"", ""type"": ""string""}, ""cursor"": {""type"": ""string""}, ""limit"": {""default"": 20, ""maximum"": 100, ""type"": ""integer""}, ""query"": {""description"": ""Search query"", ""type"": ""string""}}, ""required"": [""query""], ""type"": ""object""}",7
unknown_server,skill_store,Browse approved skills in the public skill store,,,,,"{""properties"": {""category"": {""description"": ""Filter by category"", ""type"": ""string""}, ""cursor"": {""type"": ""string""}, ""featured"": {""description"": ""Show only featured skills"", ""type"": ""boolean""}, ""limit"": {""default"": 20, ""maximum"": 100, ""type"": ""integer""}}, ""type"": ""object""}",7
unknown_server,skill_upload,Create or update a skill with SKILL.md content and optional supporting files,,,,,"{""properties"": {""allowed_tools"": {""description"": ""Comma-separated list of allowed tools"", ""type"": ""string""}, ""content"": {""description"": ""SKILL.md body content (markdown)"", ""type"": ""string""}, ""description"": {""description"": ""Short description"", ""type"": ""string""}, ""files"": {""description"": ""Supporting files (references, scripts)"", ""items"": {""properties"": {""content"": {""type"": ""string""}, ""path"": {""type"": ""string""}}, ""required"": [""path"", ""content""], ""type"": ""object""}, ""type"": ""array""}, ""name"": {""description"": ""Skill name"", ""type"": ""string""}}, ""required"": [""name"", ""content""], ""type"": ""object""}",7
unknown_server,skill_use,"Fetch a skill's assembled SKILL.md content. Tries the inference.sh store first, falls back to GitHub. Returns the full skill content for the agent to consume.",,,,,"{""properties"": {""ref"": {""description"": ""Skill ref: namespace/name, or github.com/user/repo URL"", ""type"": ""string""}}, ""required"": [""ref""], ""type"": ""object""}",7
unknown_server,skill_view,View a specific supplementary file from a skill's manifest,,,,,"{""properties"": {""path"": {""description"": ""File path within the skill"", ""type"": ""string""}, ""ref"": {""description"": ""Skill ref: namespace/name"", ""type"": ""string""}}, ""required"": [""ref"", ""path""], ""type"": ""object""}",7
unknown_server,task_cancel,Cancel a running or queued task,,,,,"{""properties"": {""force"": {""default"": false, ""description"": ""Force kill immediately instead of graceful shutdown"", ""type"": ""boolean""}, ""task_id"": {""description"": ""Task ID"", ""type"": ""string""}}, ""required"": [""task_id""], ""type"": ""object""}",7
unknown_server,task_get,Get status and output of a task,,,,,"{""properties"": {""task_id"": {""description"": ""Task ID"", ""type"": ""string""}}, ""required"": [""task_id""], ""type"": ""object""}",7
unknown_server,task_list,List your tasks on inference.sh,,,,,"{""properties"": {""cursor"": {""type"": ""string""}, ""limit"": {""default"": 20, ""maximum"": 100, ""type"": ""integer""}, ""status"": {""enum"": [""received"", ""queued"", ""running"", ""completed"", ""failed"", ""cancelled""], ""type"": ""string""}}, ""type"": ""object""}",7
unknown_server,task_logs,Get execution logs for a task,,,,,"{""properties"": {""log_type"": {""default"": ""run"", ""enum"": [""build"", ""run"", ""setup"", ""serve"", ""task""], ""type"": ""string""}, ""task_id"": {""description"": ""Task ID"", ""type"": ""string""}}, ""required"": [""task_id""], ""type"": ""object""}",7
unknown_server,search_docs,Search the published Tandem docs index for relevant pages.,,,,,"{""type"": ""object"", ""properties"": {""query"": {""type"": ""string"", ""description"": ""The Tandem question, task, or keyword query to search for.""}, ""docs_ref"": {""type"": ""string"", ""description"": ""Docs channel or immutable ref. Defaults to stable. Use next, refs/<sha>, or releases/<version> only when explicitly needed.""}, ""engine_version"": {""type"": ""string"", ""description"": ""Optional Tandem engine version hint. If supplied without docs_ref, the MCP still defaults to stable unless a matching versioned docs ref is configured.""}, ""limit"": {""type"": ""integer"", ""minimum"": 1, ""maximum"": 20, ""description"": ""Maximum number of matching docs pages to return.""}, ""audience"": {""type"": ""string"", ""description"": ""Optional audience filter such as developer, desktop user, or operator.""}}, ""required"": [""query""]}",7
unknown_server,get_doc,Fetch and normalize a published Tandem docs page by path or URL.,,,,,"{""type"": ""object"", ""properties"": {""path"": {""type"": ""string"", ""description"": ""Docs path like /sdk/python/ or a full Tandem docs URL.""}, ""docs_ref"": {""type"": ""string"", ""description"": ""Docs channel or immutable ref. Defaults to stable.""}, ""engine_version"": {""type"": ""string"", ""description"": ""Optional Tandem engine version hint for compatibility checks.""}}, ""required"": [""path""]}",7
unknown_server,get_start_path,"Recommend the best Tandem docs starting path for a desktop user, server admin, or developer.",,,,,"{""type"": ""object"", ""properties"": {""role"": {""type"": ""string"", ""enum"": [""desktop"", ""server_admin"", ""developer""], ""description"": ""The user role to optimize the docs starting point for.""}, ""docs_ref"": {""type"": ""string"", ""description"": ""Docs channel or immutable ref. Defaults to stable.""}}, ""required"": [""role""]}",7
unknown_server,recommend_next_docs,"Recommend the next Tandem docs to read after a current page, optionally biased toward a goal.",,,,,"{""type"": ""object"", ""properties"": {""current_path"": {""type"": ""string"", ""description"": ""Current Tandem docs path the user has already read.""}, ""docs_ref"": {""type"": ""string"", ""description"": ""Docs channel or immutable ref. Defaults to stable.""}, ""goal"": {""type"": ""string"", ""description"": ""Optional goal such as install Tandem, use the Python SDK, or build workflows.""}, ""limit"": {""type"": ""integer"", ""minimum"": 1, ""maximum"": 10, ""description"": ""Maximum number of next-doc recommendations to return.""}}, ""required"": [""current_path""]}",7
unknown_server,answer_how_to,"Answer how to install or use Tandem, build workflows, or use the SDKs by synthesizing relevant published docs.",,,,,"{""type"": ""object"", ""properties"": {""task"": {""type"": ""string"", ""description"": ""The Tandem task or question that needs a docs-grounded answer.""}, ""docs_ref"": {""type"": ""string"", ""description"": ""Docs channel or immutable ref. Defaults to stable.""}, ""engine_version"": {""type"": ""string"", ""description"": ""Optional Tandem engine version hint. Prefer stable docs for installed engines.""}, ""audience"": {""type"": ""string"", ""description"": ""Optional audience hint such as developer, desktop user, or operator.""}, ""limit"": {""type"": ""integer"", ""minimum"": 1, ""maximum"": 10, ""description"": ""Maximum number of supporting docs recommendations to include.""}}, ""required"": [""task""]}",7
unknown_server,get_tandem_guide,"Return a structured Tandem learning guide for install-engine, python-sdk, typescript-sdk, build-workflows, or headless-deploy.",,,,,"{""type"": ""object"", ""properties"": {""topic"": {""type"": ""string"", ""enum"": [""install-engine"", ""python-sdk"", ""typescript-sdk"", ""build-workflows"", ""headless-deploy""], ""description"": ""Named Tandem learning guide to return.""}, ""docs_ref"": {""type"": ""string"", ""description"": ""Docs channel or immutable ref. Defaults to stable.""}}, ""required"": [""topic""]}",7
unknown_server,warmup_docs_cache,Refresh the docs index and preload the most important Tandem docs pages into cache.,,,,,"{""type"": ""object"", ""properties"": {""force_refresh"": {""type"": ""boolean"", ""description"": ""Whether to bypass cache and force fresh upstream fetches first.""}, ""docs_ref"": {""type"": ""string"", ""description"": ""Docs channel or immutable ref. Defaults to stable.""}}}",7
unknown_server,get_docs_cache_status,Inspect the current docs cache state for index sources and warmed pages.,,,,,"{""type"": ""object"", ""properties"": {}}",7
unknown_server,refresh_docs_index,"Force-refresh docs indexes and report whether data came from the network, cache, or stale fallback.",,,,,"{""type"": ""object"", ""properties"": {""force_refresh"": {""type"": ""boolean"", ""description"": ""Whether to bypass cache and force a network refresh attempt.""}, ""docs_ref"": {""type"": ""string"", ""description"": ""Docs channel or immutable ref. Defaults to stable.""}}}",7
unknown_server,refresh_doc_page,"Force-refresh a docs page and report whether content came from the network, cache, or stale fallback.",,,,,"{""type"": ""object"", ""properties"": {""path"": {""type"": ""string"", ""description"": ""Docs path like /start-here/ or /sdk/python/ to refresh.""}, ""docs_ref"": {""type"": ""string"", ""description"": ""Docs channel or immutable ref. Defaults to stable.""}, ""force_refresh"": {""type"": ""boolean"", ""description"": ""Whether to bypass cache and force a network refresh attempt.""}}, ""required"": [""path""]}",7
unknown_server,invalidate_docs_cache,"Invalidate docs cache entries for index data, all pages, or a specific page path.",,,,,"{""type"": ""object"", ""properties"": {""target"": {""type"": ""string"", ""enum"": [""all"", ""index"", ""pages"", ""page""], ""description"": ""Which cache area to invalidate.""}, ""path"": {""type"": ""string"", ""description"": ""Required when target is page; identifies the specific docs path to invalidate.""}, ""docs_ref"": {""type"": ""string"", ""description"": ""Optional docs ref to scope page/index cache invalidation.""}}}",7
unknown_server,compare_docs_index_refresh,Force-refresh the docs indexes and return before/after hashes so content changes can be proven.,,,,,"{""type"": ""object"", ""properties"": {""docs_ref"": {""type"": ""string"", ""description"": ""Docs channel or immutable ref. Defaults to stable.""}}}",7
unknown_server,compare_doc_page_refresh,Force-refresh a docs page and return before/after hashes so page content changes can be proven.,,,,,"{""type"": ""object"", ""properties"": {""path"": {""type"": ""string"", ""description"": ""Docs path like /start-here/ or /sdk/python/ to compare before and after refresh.""}, ""docs_ref"": {""type"": ""string"", ""description"": ""Docs channel or immutable ref. Defaults to stable.""}}, ""required"": [""path""]}",7
unknown_server,search_docs,Search the published Tandem docs index for relevant pages.,,,,,"{""type"": ""object"", ""properties"": {""query"": {""type"": ""string"", ""description"": ""The Tandem question, task, or keyword query to search for.""}, ""docs_ref"": {""type"": ""string"", ""description"": ""Docs channel or immutable ref. Defaults to stable. Use next, refs/<sha>, or releases/<version> only when explicitly needed.""}, ""engine_version"": {""type"": ""string"", ""description"": ""Optional Tandem engine version hint. If supplied without docs_ref, the MCP still defaults to stable unless a matching versioned docs ref is configured.""}, ""limit"": {""type"": ""integer"", ""minimum"": 1, ""maximum"": 20, ""description"": ""Maximum number of matching docs pages to return.""}, ""audience"": {""type"": ""string"", ""description"": ""Optional audience filter such as developer, desktop user, or operator.""}}, ""required"": [""query""]}",7
unknown_server,get_doc,Fetch and normalize a published Tandem docs page by path or URL.,,,,,"{""type"": ""object"", ""properties"": {""path"": {""type"": ""string"", ""description"": ""Docs path like /sdk/python/ or a full Tandem docs URL.""}, ""docs_ref"": {""type"": ""string"", ""description"": ""Docs channel or immutable ref. Defaults to stable.""}, ""engine_version"": {""type"": ""string"", ""description"": ""Optional Tandem engine version hint for compatibility checks.""}}, ""required"": [""path""]}",7
unknown_server,get_start_path,"Recommend the best Tandem docs starting path for a desktop user, server admin, or developer.",,,,,"{""type"": ""object"", ""properties"": {""role"": {""type"": ""string"", ""enum"": [""desktop"", ""server_admin"", ""developer""], ""description"": ""The user role to optimize the docs starting point for.""}, ""docs_ref"": {""type"": ""string"", ""description"": ""Docs channel or immutable ref. Defaults to stable.""}}, ""required"": [""role""]}",7
unknown_server,recommend_next_docs,"Recommend the next Tandem docs to read after a current page, optionally biased toward a goal.",,,,,"{""type"": ""object"", ""properties"": {""current_path"": {""type"": ""string"", ""description"": ""Current Tandem docs path the user has already read.""}, ""docs_ref"": {""type"": ""string"", ""description"": ""Docs channel or immutable ref. Defaults to stable.""}, ""goal"": {""type"": ""string"", ""description"": ""Optional goal such as install Tandem, use the Python SDK, or build workflows.""}, ""limit"": {""type"": ""integer"", ""minimum"": 1, ""maximum"": 10, ""description"": ""Maximum number of next-doc recommendations to return.""}}, ""required"": [""current_path""]}",7
unknown_server,answer_how_to,"Answer how to install or use Tandem, build workflows, or use the SDKs by synthesizing relevant published docs.",,,,,"{""type"": ""object"", ""properties"": {""task"": {""type"": ""string"", ""description"": ""The Tandem task or question that needs a docs-grounded answer.""}, ""docs_ref"": {""type"": ""string"", ""description"": ""Docs channel or immutable ref. Defaults to stable.""}, ""engine_version"": {""type"": ""string"", ""description"": ""Optional Tandem engine version hint. Prefer stable docs for installed engines.""}, ""audience"": {""type"": ""string"", ""description"": ""Optional audience hint such as developer, desktop user, or operator.""}, ""limit"": {""type"": ""integer"", ""minimum"": 1, ""maximum"": 10, ""description"": ""Maximum number of supporting docs recommendations to include.""}}, ""required"": [""task""]}",7
unknown_server,get_tandem_guide,"Return a structured Tandem learning guide for install-engine, python-sdk, typescript-sdk, build-workflows, or headless-deploy.",,,,,"{""type"": ""object"", ""properties"": {""topic"": {""type"": ""string"", ""enum"": [""install-engine"", ""python-sdk"", ""typescript-sdk"", ""build-workflows"", ""headless-deploy""], ""description"": ""Named Tandem learning guide to return.""}, ""docs_ref"": {""type"": ""string"", ""description"": ""Docs channel or immutable ref. Defaults to stable.""}}, ""required"": [""topic""]}",7
unknown_server,warmup_docs_cache,Refresh the docs index and preload the most important Tandem docs pages into cache.,,,,,"{""type"": ""object"", ""properties"": {""force_refresh"": {""type"": ""boolean"", ""description"": ""Whether to bypass cache and force fresh upstream fetches first.""}, ""docs_ref"": {""type"": ""string"", ""description"": ""Docs channel or immutable ref. Defaults to stable.""}}}",7
unknown_server,get_docs_cache_status,Inspect the current docs cache state for index sources and warmed pages.,,,,,"{""type"": ""object"", ""properties"": {}}",7
unknown_server,refresh_docs_index,"Force-refresh docs indexes and report whether data came from the network, cache, or stale fallback.",,,,,"{""type"": ""object"", ""properties"": {""force_refresh"": {""type"": ""boolean"", ""description"": ""Whether to bypass cache and force a network refresh attempt.""}, ""docs_ref"": {""type"": ""string"", ""description"": ""Docs channel or immutable ref. Defaults to stable.""}}}",7
unknown_server,refresh_doc_page,"Force-refresh a docs page and report whether content came from the network, cache, or stale fallback.",,,,,"{""type"": ""object"", ""properties"": {""path"": {""type"": ""string"", ""description"": ""Docs path like /start-here/ or /sdk/python/ to refresh.""}, ""docs_ref"": {""type"": ""string"", ""description"": ""Docs channel or immutable ref. Defaults to stable.""}, ""force_refresh"": {""type"": ""boolean"", ""description"": ""Whether to bypass cache and force a network refresh attempt.""}}, ""required"": [""path""]}",7
unknown_server,invalidate_docs_cache,"Invalidate docs cache entries for index data, all pages, or a specific page path.",,,,,"{""type"": ""object"", ""properties"": {""target"": {""type"": ""string"", ""enum"": [""all"", ""index"", ""pages"", ""page""], ""description"": ""Which cache area to invalidate.""}, ""path"": {""type"": ""string"", ""description"": ""Required when target is page; identifies the specific docs path to invalidate.""}, ""docs_ref"": {""type"": ""string"", ""description"": ""Optional docs ref to scope page/index cache invalidation.""}}}",7
unknown_server,compare_docs_index_refresh,Force-refresh the docs indexes and return before/after hashes so content changes can be proven.,,,,,"{""type"": ""object"", ""properties"": {""docs_ref"": {""type"": ""string"", ""description"": ""Docs channel or immutable ref. Defaults to stable.""}}}",7
unknown_server,compare_doc_page_refresh,Force-refresh a docs page and return before/after hashes so page content changes can be proven.,,,,,"{""type"": ""object"", ""properties"": {""path"": {""type"": ""string"", ""description"": ""Docs path like /start-here/ or /sdk/python/ to compare before and after refresh.""}, ""docs_ref"": {""type"": ""string"", ""description"": ""Docs channel or immutable ref. Defaults to stable.""}}, ""required"": [""path""]}",7
unknown_server,search_docs,Search the published Tandem docs index for relevant pages.,,,,,"{""type"": ""object"", ""properties"": {""query"": {""type"": ""string"", ""description"": ""The Tandem question, task, or keyword query to search for.""}, ""docs_ref"": {""type"": ""string"", ""description"": ""Docs channel or immutable ref. Defaults to stable. Use next, refs/<sha>, or releases/<version> only when explicitly needed.""}, ""engine_version"": {""type"": ""string"", ""description"": ""Optional Tandem engine version hint. If supplied without docs_ref, the MCP still defaults to stable unless a matching versioned docs ref is configured.""}, ""limit"": {""type"": ""integer"", ""minimum"": 1, ""maximum"": 20, ""description"": ""Maximum number of matching docs pages to return.""}, ""audience"": {""type"": ""string"", ""description"": ""Optional audience filter such as developer, desktop user, or operator.""}}, ""required"": [""query""]}",7
unknown_server,get_doc,Fetch and normalize a published Tandem docs page by path or URL.,,,,,"{""type"": ""object"", ""properties"": {""path"": {""type"": ""string"", ""description"": ""Docs path like /sdk/python/ or a full Tandem docs URL.""}, ""docs_ref"": {""type"": ""string"", ""description"": ""Docs channel or immutable ref. Defaults to stable.""}, ""engine_version"": {""type"": ""string"", ""description"": ""Optional Tandem engine version hint for compatibility checks.""}}, ""required"": [""path""]}",7
unknown_server,get_start_path,"Recommend the best Tandem docs starting path for a desktop user, server admin, or developer.",,,,,"{""type"": ""object"", ""properties"": {""role"": {""type"": ""string"", ""enum"": [""desktop"", ""server_admin"", ""developer""], ""description"": ""The user role to optimize the docs starting point for.""}, ""docs_ref"": {""type"": ""string"", ""description"": ""Docs channel or immutable ref. Defaults to stable.""}}, ""required"": [""role""]}",7
unknown_server,recommend_next_docs,"Recommend the next Tandem docs to read after a current page, optionally biased toward a goal.",,,,,"{""type"": ""object"", ""properties"": {""current_path"": {""type"": ""string"", ""description"": ""Current Tandem docs path the user has already read.""}, ""docs_ref"": {""type"": ""string"", ""description"": ""Docs channel or immutable ref. Defaults to stable.""}, ""goal"": {""type"": ""string"", ""description"": ""Optional goal such as install Tandem, use the Python SDK, or build workflows.""}, ""limit"": {""type"": ""integer"", ""minimum"": 1, ""maximum"": 10, ""description"": ""Maximum number of next-doc recommendations to return.""}}, ""required"": [""current_path""]}",7
unknown_server,answer_how_to,"Answer how to install or use Tandem, build workflows, or use the SDKs by synthesizing relevant published docs.",,,,,"{""type"": ""object"", ""properties"": {""task"": {""type"": ""string"", ""description"": ""The Tandem task or question that needs a docs-grounded answer.""}, ""docs_ref"": {""type"": ""string"", ""description"": ""Docs channel or immutable ref. Defaults to stable.""}, ""engine_version"": {""type"": ""string"", ""description"": ""Optional Tandem engine version hint. Prefer stable docs for installed engines.""}, ""audience"": {""type"": ""string"", ""description"": ""Optional audience hint such as developer, desktop user, or operator.""}, ""limit"": {""type"": ""integer"", ""minimum"": 1, ""maximum"": 10, ""description"": ""Maximum number of supporting docs recommendations to include.""}}, ""required"": [""task""]}",7
